temp_max,temp_avg,temp_min,prec,wd,ws,atmos_pres_avg,atmos_pres_min,atmos_pres_max,rh,ceil_hgt,visibility,FMA
21,18.85882353,16,0.7,317.6470588,9.3,1016.566667,1015.4,1017.3,76.55294118,5416.470588,10230.23529,0
24,20.34,16.8,0.7,322.5,9.8,1015.466667,1014.4,1016.1,71.26,19824,11212,0
25,20.4625,15,0,320,10.3,1015.4,1015.2,1015.6,74.7,20628.75,11652.8125,0
31,25.27058824,19,0,260,7.7,1013.533333,1013.1,1014.3,41.4,22000,11629.11765,0
32,25.74117647,21,0,261.875,9.3,1013,1012.6,1013.5,35.7,22000,11094.11765,0
28,22.22352941,17,0,300,9.3,1013.9,1012.9,1015,56.39411765,22000,12476.25,0
28,24.08235294,20,0,208.75,7.2,1013.066667,1012.3,1013.8,60.79411765,22000,11228.52941,0
28,25.3,23,0,139.375,10.3,1013.733333,1013.1,1014.3,65.34375,22000,10089.375,0
32,27.975,22.8,0,182.6666667,6.7,1015.566667,1015.2,1015.8,53.60625,22000,9918.75,0
33.4,29.10666667,23,0,242.1428571,6.2,1015.7,1014.6,1017,49.48,22000,9326.666667,0
31,27.625,23.8,0,193.3333333,5.7,1014.366667,1013.5,1014.9,51.19375,22000,10629.0625,0
26,23.04705882,20,0,238.75,6.7,1014.5,1014,1014.9,63.71764706,18152.94118,11014.70588,0
24,20.43529412,17,0,217.5,6.2,1015.333333,1014.6,1015.8,76.83529412,15972.22222,11428.33333,0
25,21.1125,17,0,322.9411765,7.2,1016.8,1016.8,1016.8,71.73125,20718.23529,10437.94118,0
23,19.84210526,17,0,332.1052632,9.8,1018.2,1017.7,1018.6,76.45789474,14005.26316,10114.73684,0
24,20.4875,16.8,0,328.75,7.7,1017.3,1017.3,1017.3,70.66875,20662.5,11498.4375,0
24,20.3125,16,0,328.125,6.7,1018.75306,1017.668617,1019.820173,65.225,22000,11094.375,0
23,19.93333333,15,0,329.375,9.3,1018.75306,1017.668617,1019.820173,68.64,22000,12373.4375,0
25,20.375,16,0,323.125,7.7,1018.75306,1017.668617,1019.820173,69.54375,20643.75,11265,0
24,20.5,16,0,326.875,6.2,1018.75306,1017.668617,1019.820173,70.75,22000,11265,0
22,19.5625,16,0,311.875,8.7,1018.75306,1017.668617,1019.820173,67.19375,22000,11265,0
24,20.0625,16,0,326.875,9.3,1018.75306,1017.668617,1019.820173,74.04375,19295,11265,0
24,20.23529412,18,0,324.7058824,11.3,1018.75306,1017.668617,1019.820173,79.81764706,22000,10763.23529,0
23,20.07058824,18,0,327.6470588,11.3,1016.866667,1015.8,1017.6,77.96470588,9207.058824,9920.588235,0
23,19.81538462,17,0,190,5.7,1013.3,1012.5,1014.1,74.00769231,15804.28571,12636.78571,0
21,18.87777778,17,0.8,151.6666667,6.2,1013.35,1013.3,1013.4,71.62777778,11755.78947,11395,0
24,20.25882353,16,0.1,216.6666667,6.2,1016,1015.8,1016.1,64.28823529,19489.41176,12512.35294,0
22,19.45333333,16.2,0,215.3333333,7.7,1019.633333,1018.4,1021.6,76.77333333,7721.428571,12496.66667,0
25.8,21,17,0,315.2941176,8.2,1018.5,1017.8,1019.1,73.05882353,20741.17647,11977.35294,0
26,20.5625,16,0,316.6666667,5.7,1017.5,1016.7,1018.1,70.6875,22000,11880,0
26,21.45882353,15,0,308.2352941,15.4,1015.733333,1014.3,1017,66.1,22000,13100.58824,0
20,18.925,17,5,314.375,7.2,1015.233333,1013.8,1016.2,84.15625,294.375,8661.875,0
23,18.82352941,16,3,326.4705882,6.2,1015.6,1015.6,1015.6,76.13529412,15612.35294,10357.64706,0
23,19.81111111,17,0.1,240.9090909,3.6,1015.533333,1014.7,1016.2,69.80555556,13601.11111,11887.5,0
22,19.4,15.8,0,164.6666667,6.2,1016.566667,1016.2,1017.2,79.2125,16588.125,11652.8125,0
25,20.1875,16,0,303.3333333,8.7,1018.5,1017.5,1019.4,70.5625,20850,11680.625,0
26.6,22.48,20,0,247.2727273,8.2,1019.633333,1018.6,1020.2,57.51333333,22000,11970.66667,0
22,19.38823529,17,0,328.8235294,12.3,1016.4,1015.1,1017.2,71.15294118,20727.05882,11335.88235,0
22,18.8375,15.8,1.7,327.5,7.7,1015.3,1014.3,1016.1,82.525,3010.625,9570,0
24,20.30769231,16.6,1,272.1428571,6.2,1016.4,1016.1,1016.8,63.03846154,16275.33333,12012,0
24,20.49230769,15,0,166.6666667,4.6,1018.8,1018.8,1018.8,65.15384615,22000,12398.84615,0
23,20.01333333,17,0,314.6666667,7.2,1020.2,1019.9,1020.4,68.76666667,22000,12678.66667,0
21,19.0375,18,1,327.0588235,10.3,1018.166667,1016.7,1019,84.00625,7955.294118,9936.176471,0
20,18.125,16,0.6,331.25,15.4,1015.1,1014.1,1016.1,79.31875,13849.375,10932.1875,0
21,17.9875,16,0.3,340,8.2,1014.566667,1013.8,1015.5,72.7875,5706.25,11027.8125,0
21,19.25882353,17,0,82.5,6.2,1015.35,1015.2,1015.5,72.93529412,5469.411765,11410.29412,0
23,18.4375,16,0.3,275.8333333,8.2,1016.8,1016.8,1016.8,78.425,9827.5,11185.9375,0
20,18.4625,16,0,303.75,7.7,1019.5,1018.9,1020.2,66.0375,19276.25,12902.8125,0
21,18.17647059,16,1,338.2352941,8.2,1018.675,1016.1,1020.4,71.14705882,20746.47059,12732.05882,0
21,18.09411765,15.6,12.1,324.7058824,6.2,1018.266667,1017.2,1019.3,79.20588235,20709.41176,12069.41176,0
20,17.16470588,14,6,267.8571429,4.1,1017.7,1015.1,1020.7,78.71176471,19500,12020.29412,0
20,17.44,14,8.1,175,4.1,1015.866667,1015.7,1016.1,80.01333333,19287.5,11442.8125,0
22,18.68235294,15,5.1,272.8571429,5.1,1016.833333,1016.8,1016.9,77.09411765,16918.82353,11335.88235,0
21,18.72941176,14.6,0,179.0909091,4.1,1018.333333,1017.6,1019.2,76.3,17578.82353,12085.29412,0
20,18.4,15,0,162.5,5.1,1018.7,1018,1019.6,83.8875,11470.58824,11085,0
20,18.27142857,17,0.5,191.4285714,6.2,1019.766667,1018.8,1021.1,85.30714286,13917.14286,9794.285714,0
24,20.5,16,0,320,7.2,1017.55,1017.2,1017.9,73.1,22000,12317.85714,0
23,19.16,16,0,277.3333333,7.2,1017.166667,1016.8,1017.7,78.24666667,20555.33333,11794.33333,0
20,17.72,15,0.8,160,4.6,1017.833333,1017.1,1018.7,80.4,14766.66667,11012,0
22,17.8125,14.6,0.8,330,6.2,1019.933333,1019.6,1020.3,68.70666667,19306.25,12590.3125,0
20.2,17.4,14,0,316.25,6.7,1020.433333,1019.2,1021.2,70,22000,11652.8125,0
22.8,17.8875,14,0,320,7.2,1017.966667,1017.7,1018.5,75.19375,12892.5,11652.8125,0
22,18.36470588,14,0,246.6666667,4.1,1017.466667,1016.7,1018.2,69.6,22000,11937.77778,0
25,19.46666667,13,0,313.8461538,6.2,1019.2,1019.2,1019.2,66.24666667,22000,11877,0
22,18.7375,17,2.4,314.375,5.7,1020.5,1020.1,1020.9,85.975,10110.625,9805.3125,0
24,20.325,16,2.7,305,8.7,1016.1,1014,1018.1,70.4125,17959.375,11932.1875,0
18,15.125,13,17,313.125,14.9,1011.666667,1009.7,1013.2,88.15625,4370.625,9728.125,1
16,12.95,11,62,319.375,7.7,1010.233333,1009.4,1010.9,88.125,12500.625,8332.8125,1
18,14.3625,11,40.7,299.375,9.3,1010.966667,1009.9,1012.1,81.74375,4383.75,10744.6875,1
21,16.6875,12.6,12.3,293.125,7.2,1016.175,1015.6,1016.7,74.63125,14931.25,11511.25,0
20,16.70588235,13,0.7,225.5555556,4.6,1019.233333,1019.1,1019.4,77.87058824,22000,12218.23529,0
20,17.15294118,14,0,172.3076923,4.6,1021.266667,1020.9,1021.7,79.32352941,22000,12110.88235,0
26,22.23529412,17,0,173.3333333,4.1,1020.666667,1019.7,1021.6,43.67058824,22000,11468.52941,0
27,24.325,21.8,0,140.625,6.7,1021.833333,1021,1022.3,37.5125,22000,12731.25,0
24,20.425,17,0,243.8461538,5.1,1025.45,1025.2,1025.7,57.61875,22000,10595,0
18,16.55294118,15,2,300.5882353,6.2,1021.933333,1019.9,1023,84.32941176,335.2941176,9450,0
20,16.42352941,12,0.5,161.8181818,10.3,1014.866667,1012.4,1016.7,77.19411765,13001.76471,11175.29412,0
19,16.23529412,14,2.2,204.2857143,4.1,1014.1,1012.8,1015,82.6,5494.117647,11335.88235,0
27.2,23.70588235,20,0.1,160,9.3,1015,1014.7,1015.5,37.28235294,20375,10666.47059,0
29,25.71764706,22,0,163.5294118,10.8,1017.466667,1017,1018.2,27.71176471,22000,9829.411765,0
28,25.27692308,21.6,0,145.3846154,6.2,1019.1,1019.1,1019.1,23.66153846,22000,10676.92308,0
27,22.54117647,19,0,298.8235294,5.7,1017.1,1015.7,1017.9,29.59411765,22000,11094.11765,0
23,18.24705882,16,0,219.375,5.1,1014.95,1014.5,1015.4,56.63125,22000,10714.70588,0
18.2,16.06666667,14,0,326.25,5.7,1015.233333,1014.9,1015.7,81.97333333,20662.5,11340.3125,0
18,15.675,14,0,345,5.1,1016.8,1016.8,1016.8,80.0875,13963.75,11106.875,0
18,15.69333333,13,0,336.3636364,6.7,1018.35,1017.8,1018.9,66.12666667,12665.33333,11672,0
16,14.075,12,1.3,339.375,8.2,1017.15,1016.1,1018.2,80.3375,8469.375,10840.3125,0
16,14.04705882,13,4,306.4705882,7.2,1016.6,1015.7,1017.2,83.28823529,18223.52941,11041.76471,0
16,14.0375,12,11.9,255.625,7.2,1018.05,1017.3,1018.8,80.5125,13222.5,11590.3125,0
16,14.28235294,13,31,175.2941176,7.2,1021.666667,1021,1022.4,77.91764706,1673.529412,10614.41176,1
16.8,14.56,12.6,18,161.3333333,5.1,1022.85,1022.7,1023,68.91333333,16233.33333,11096.33333,1
17,14.55294118,13,0,208.2352941,5.7,1020.133333,1018.8,1020.8,70.35294118,18193.52941,11630,0
17,13.87058824,11,1.3,315.625,5.7,1017,1016,1017.6,84.43529412,16932.94118,10781.11765,0
15.6,13.5875,11.6,7.1,228.125,7.7,1017.966667,1016.7,1018.7,86.3875,12523.125,10705.3125,0
16,13.41176471,11,4.1,151,4.6,1022.35,1021.9,1022.8,70.42352941,4288.235294,11335.88235,0
16.2,13.15294118,12,0.3,170,5.7,1020.2,1020,1020.4,79.82941176,5318.823529,11277.05882,0
17,14.03529412,11.8,6.3,127.5,7.2,1018.266667,1016.7,1019.3,77.26470588,22000,12614.41176,0
16.4,14.95294118,13.8,0.1,135.2941176,14.4,1017.533333,1016.9,1017.9,71.85882353,16922.35294,11630,0
16,13.78823529,12,0,147.0588235,11.3,1020.4,1019,1021.2,63.22352941,22000,10800.88235,0
15,13.24705882,11.8,0,138.2352941,7.7,1019.966667,1018.6,1020.7,73.46470588,22000,11977.35294,0
19,14.92941176,11,0,190.5882353,7.2,1018.7,1018.2,1019.1,58.35882353,22000,10960.58824,0
16,13.98666667,11.6,0,321.1764706,7.7,1019.3,1018.4,1020.1,79.28,10656.25,10615,0
13,11.75294118,10,31,312.3529412,9.8,1015.6,1013.9,1016.7,90.54705882,268.2352941,8842.647059,1
15,12.21176471,10,51,187.3333333,9.8,1011.133333,1009.2,1012.4,78.86470588,13117.64706,10555.88235,1
17,13.44705882,10.6,9.9,158.125,12.3,1012.666667,1011.5,1013.4,79.16470588,22000,12726.17647,0
15,14.69411765,14,25.6,162.3529412,10.8,1016.05,1015.5,1016.6,90.48235294,12983.52941,2670.588235,1
17,14.88,14,32,160.6666667,9.3,1017,1016.9,1017.1,89.63333333,13282,6437.333333,1
18.2,15.07058824,13,7.1,157.6470588,10.8,1017.8,1016.3,1018.9,78.25294118,22000,11897.05882,0
20,16.49411765,14,0,145.8823529,8.2,1019.866667,1019.4,1020.4,81.48235294,18130.88235,8150,0
17,15.225,14,0.1,138.4615385,7.2,1021.233333,1020.7,1022.2,79.375,7093.75,10386.5625,0
18.8,14.91764706,12,0,143.6363636,4.1,1023.233333,1022.6,1023.6,85.12352941,20728.82353,11389.11765,0
16,13.77647059,12,0,145,5.1,1024.95,1024.3,1025.6,83.75294118,22000,11998.52941,0
16,13.52941176,12,0,127.1428571,4.6,1025.4,1024.4,1026.7,78.93529412,18234.11765,12512.35294,0
15,13.85,13,1,135.2941176,7.7,1025.65,1025.1,1026.2,81.175,16625.625,11702.64706,0
17,13.66666667,11,0,148.8888889,7.2,1026.25,1025.6,1026.9,83.34444444,22000,11124.44444,0
18,14.02352941,11,0,193.5294118,5.1,1025.5,1024.8,1025.9,78.97058824,22000,12512.35294,0
17,13.94117647,11,0,181,5.1,1025.033333,1024.2,1025.8,80.64705882,22000,12645.88235,0
16,12.7625,9,0,316.25,7.2,1022.733333,1021.6,1023.6,78.4875,19295,11880,0
14,13.1625,12,1.3,148,6.2,1022.25,1021.8,1022.7,81.9625,1676.875,9445,0
13,11.1875,10,1,117.5625,12.3,1025.733333,1024.8,1026.9,69.65,19362.5,11965.3125,0
13,11.83529412,11,0,123.5294118,12.3,1026.566667,1026,1027.6,74.61176471,20734.11765,12218.23529,0
14,12.4625,11,0,111.25,4.6,1026.533333,1025.4,1027.7,74.01875,3177.5,11652.8125,0
13,11.6375,11,0,340.625,7.2,1024.5,1023.6,1025.4,82.28125,4396.875,10636.25,0
16,13.49230769,11,0.7,130,5.7,1024,1024,1024,84.3,15323.07692,9855.384615,0
17,13.94117647,10,3,326.1538462,6.7,1024.4,1023.8,1025.1,79.20588235,20732.35294,11469.41176,0
19,13.825,10,0,289.2307692,5.1,1025.95,1025.8,1026.1,73.48125,16593.75,11930.3125,0
15,13.27058824,11,0,165,4.1,1025.566667,1025.3,1025.9,76.89411765,11878.23529,11630,0
15,13.05,11,0,137.5,9.3,1027.966667,1027.1,1028.7,77.99375,22000,11340.3125,0
15,12.9625,11,0,145.625,9.3,1028.6,1027.6,1029.8,84.325,20641.875,12277.8125,0
16,13.5125,11,0,166.875,7.2,1027.25,1026.5,1028,84.31875,22000,14152.8125,0
15.4,12.44705882,9.8,0,334.7058824,7.2,1025.9,1024.5,1027,77.50588235,20723.52941,11041.76471,0
14,11.8,10.8,1.5,323.5294118,12.9,1023.1,1022.5,1023.7,89.87647059,9203.529412,6770,0
16,13.29411765,10,3,318.5714286,7.2,1016.833333,1015.1,1017.7,81.95882353,9281.176471,10128.23529,0
15,12.88235294,11,5,174.375,9.3,1016.833333,1015.6,1017.6,83.27647059,9623.529412,10908.52941,0
15.4,13.2125,11,4.1,130.7692308,5.7,1022.033333,1021.1,1023.2,82.35,20741.17647,11335.88235,0
14,11.9125,10,0,129.4117647,7.2,1024.8,1023.8,1025.6,82.6125,20741.17647,13234.11765,0
14.2,11.71764706,9,0,131.7647059,8.7,1024.7,1024,1025.3,74.54705882,22000,14490.88235,0
14,12.17647059,10,0,137.6470588,7.2,1024.2,1023.1,1025.4,82.63529412,20741.17647,13688.82353,0
15.4,12.62352941,10,0,230.5882353,5.1,1022.666667,1021.6,1023.2,62.77647059,18181.17647,10560,0
15.4,11.1,9,0,277.5,11.3,1018.65,1017.4,1019.9,81.69375,7120.625,9195,0
12,8.811764706,6,37.9,175,8.7,1016.133333,1015.6,1017.1,82.27647059,9249.411765,10450,1
14,11.54117647,10,0.8,120.625,8.7,1022.9,1020.6,1024.1,65.85294118,18212.94118,11340.3125,0
15.2,12.2625,10,1.3,76.66666667,4.1,1025.066667,1024.3,1025.8,76.00625,11215.625,10698.75,0
16,12.61176471,10,0.8,117.1428571,5.7,1025.133333,1024,1025.9,73.74117647,11844.70588,10790.88235,0
13,11.15294118,10,1.2,193.5294118,5.1,1024.633333,1024.3,1025.2,73.33529412,6700,11041.76471,0
13,11.04705882,10,6,139.4117647,7.7,1025.166667,1024.3,1026.4,85.51764706,370.5882353,9818.529412,0
12,10.82352941,10,2.6,205,6.2,1025.366667,1023.7,1026.7,81.32941176,16270.58824,11630,0
13,10.78823529,10,1.3,343.5294118,6.2,1020.166667,1018.1,1021.4,83.57647059,15626.47059,11245.88235,0
14,10.57333333,8,5.3,303.75,7.7,1015.566667,1013.8,1016.7,82.18,12541.875,10369.6875,0
15,11.225,7,8.9,300,5.1,1015.566667,1014.6,1016.3,73.28125,19485.88235,11041.76471,0
15,12.04705882,9,0.7,270,3.6,1020.733333,1020.2,1021.6,71.12352941,13884.70588,11469.41176,0
15.4,11.45882353,8.8,0,314.6666667,5.7,1021.7,1020.6,1022.6,81.34117647,18205.88235,11769.70588,0
15.2,11.92941176,9,0,166.25,5.1,1022.9,1018.4,1030,76.91764706,19623.52941,14250,0
13.6,11.7125,9,0.7,142.3529412,7.7,1019,1018.6,1019.7,90.34375,11917.05882,10371.47059,0
14,12.35294118,10,0.7,151.875,5.1,1019.833333,1019.4,1020.6,81.74705882,19464.70588,10881.17647,0
17,12.76470588,10,0,168.2352941,7.2,1019.966667,1018.9,1020.6,84.27647059,22000,10999.11765,0
14,12.27058824,10,0,135.8823529,8.2,1017.566667,1015.6,1018.9,84.24117647,9999.411765,11041.76471,0
18,13.43529412,11,0,263.3333333,7.2,1013.9,1013.4,1014.4,76.24705882,18174.11765,10546.17647,0
15,11.64705882,9.2,1,317.0588235,10.3,1015.366667,1015,1015.6,77.57058824,18182.94118,11335.88235,0
16,11.71764706,10,0,135,5.1,1018.05,1017.7,1018.4,67.72941176,13142.35294,12512.35294,0
15.2,11.74117647,10,1,155.2941176,8.7,1018.3,1018,1018.6,70.47647059,19450.58824,14009.11765,0
16,12.7875,9,0.5,153.125,9.3,1019.3,1018.4,1019.8,80.0125,17916.25,11472.1875,0
15,13.50588235,12,0,156.4705882,8.2,1023.633333,1022.9,1024.7,76.7,10787.5,9785.882353,0
21,16.58823529,13.6,0,146.4705882,11.8,1022.533333,1020.5,1023.6,72.07647059,22000,11094.11765,0
21.2,18.65,16,0,144.1176471,11.3,1024.066667,1022.7,1024.9,51.15625,22000,11876.47059,0
20,17.175,14,0,155.625,10.8,1026.3,1025.6,1027,33.81875,22000,9114.285714,0
19.8,16.08235294,12,0,140,11.3,1025.666667,1024.4,1026.3,50.95882353,22000,10111.76471,0
22,16.70588235,11.6,0,175.8823529,8.2,1025.133333,1023.6,1026.5,42.74117647,22000,12270.58824,0
23,17.68235294,13,0,198.8235294,6.2,1025.333333,1024.6,1025.8,33.37058824,22000,11388.23529,0
22,17.75294118,14,0,153.5294118,5.1,1026.7,1026.5,1026.9,31.54705882,22000,11682.35294,0
19,15.56470588,13,0,135.8823529,6.7,1030.266667,1029.7,1031.2,48.62941176,22000,10505.88235,0
16,13.425,11,0,145.8823529,7.7,1025.933333,1013.9,1032.5,81.93125,22000,10214.70588,0
18,14.23529412,10,0,138.6666667,8.7,1031.866667,1030.4,1032.7,69.24705882,19485.88235,10773.82353,0
16,12.89411765,9.6,0,204.375,7.7,1030.4,1028.3,1031.6,76.67058824,22000,10961.47059,0
18,13.45882353,10,0,322.6666667,8.7,1027.066667,1025.6,1028,77.94117647,19485.88235,11630,0
17,13.3875,10,0,325,7.7,1024.933333,1023.6,1026,74.0125,20638.125,13527.8125,0
15,12.54117647,10,0,146.4705882,8.2,1024.266667,1023.7,1024.8,85.81764706,14390.58824,12512.35294,0
16,13.34117647,10.8,0,148.8235294,8.2,1025.733333,1025,1026.6,82.78235294,20720,11630,0
17,13.25555556,10,0,185.5555556,7.2,1025.366667,1024.5,1026.4,79.64444444,22000,10902.5,0
15,12.50588235,10,0,125.625,8.2,1025.966667,1025.2,1026.8,84.22352941,22000,11549.70588,0
16,12.71764706,10,0,131.1764706,8.2,1027.166667,1026.5,1027.9,83.94117647,15635.29412,11041.76471,0
15,12.775,11,0,143.6875,8.2,1025.733333,1024.3,1026.5,77.83125,19295,11027.8125,0
14,12.04705882,9.6,0,137.3333333,6.7,1022.7,1021.1,1023.6,79.13529412,15227.05882,15159.41176,0
17,12.90588235,9,0,164.6153846,6.2,1021.333333,1020,1022,78.66470588,20647.5,12912.94118,0
16,13.37647059,11,0,237.0588235,7.7,1021.533333,1020.1,1023,76.58235294,14211.76471,12512.35294,0
15,13.03076923,11,0,184.1666667,5.1,1022.1,1021.9,1022.3,71.33076923,20340,11839.61538,0
18,14.16470588,10.8,0,120.5882353,5.1,1023.1,1021.6,1024,71.56470588,20718.23529,11630,0
13.2,12.2,11,35.8,128,10.3,1019.833333,1015.9,1022.3,89.32666667,11165,7818.125,1
19,15.04705882,12,27.9,144.375,10.3,1013.9,1012.5,1014.7,78.44117647,17245.29412,11041.76471,1
15,13.2,12,1.4,161.875,8.2,1015,1013.5,1016,86.35333333,7927.058824,6752.647059,0
18.4,14.67058824,10,0.7,142.3076923,9.3,1018.166667,1017.9,1018.5,67.52352941,22000,4312.5,0
16.2,13.96470588,12,0,138.2352941,11.8,1021.4,1020.7,1022.6,64.02941176,22000,9370.294118,0
17,13.43529412,10,0,172.5,5.1,1023.9,1023.5,1024.7,75.02941176,22000,12565.58824,0
18,14.05882353,10,0,164.375,3.6,1024.966667,1023.9,1025.8,71.68823529,22000,11335.88235,0
17,13.89411765,11,0,143.0769231,5.1,1023.8,1021.8,1025,79.28235294,22000,10908.52941,0
20,15.55294118,10.8,0,155.8823529,4.1,1020.666667,1018,1022.4,71.84117647,22000,11201.47059,0
19,16.91764706,15,0,162.3529412,7.2,1017.333333,1015.3,1018.6,50.5,22000,9917.647059,0
21,18.21176471,15,0,142.3529412,8.2,1014.6,1012.9,1015.5,49.47058824,22000,9413.333333,0
23,18.77647059,14,0,150.6666667,5.7,1013,1012.1,1014.6,41.68235294,22000,5285.714286,0
17,13.6625,10,0,152.1428571,8.2,1014.7,1014.2,1015.2,80.75,15218.75,7500,0
18,14.49411765,11,0,216.1538462,4.1,1016.2,1016,1016.4,74.99411765,22000,8588.235294,0
21,15.49411765,11,0,271.1764706,4.6,1018.5,1018.1,1019.2,64.06470588,22000,8692.307692,0
23,19.4,14.6,0,192,7.2,1019.866667,1018.8,1020.5,44.78125,22000,9351.153846,0
25,19.35294118,14,0,216,7.2,1019.7,1018.6,1020.7,48.24705882,22000,9075.333333,0
25,18.57647059,13,0,113.3333333,8.2,1019.466667,1018.6,1020.6,58.89411765,22000,8031.25,0
27,22.07058824,18,0,116.4285714,6.7,1018.666667,1017.8,1019.2,30.74117647,22000,8764.705882,0
25,21.4,16.8,0,131.875,9.8,1019.6,1018.9,1020.1,27.93888889,22000,10316.66667,0
24,20.36470588,17,0,147.0588235,8.7,1020.166667,1019.1,1020.9,30.23529412,22000,10505.88235,0
19,17.28235294,14,0,195,5.7,1018.2,1017.5,1019,55.65294118,22000,10372.35294,0
19.2,14.96470588,11,0,305.8823529,6.7,1017.4,1016.8,1018.3,62.78823529,22000,12164.11765,0
19,14.70588235,10,0,317.0588235,7.2,1017.55,1017.2,1017.9,73.29411765,22000,11116.17647,0
23,18.4,11.4,0,197.1428571,6.2,1017.766667,1016.5,1018.8,51.44,22000,11586.66667,0
21,16.17647059,12,0,135.7142857,8.2,1017.466667,1016.3,1018.2,45.10588235,22000,11388.23529,0
19,14.34666667,10,0,283.5714286,5.1,1014.4,1013.2,1016,68.11333333,19690.66667,11163.66667,0
18,14.475,11.8,0,312.8571429,6.7,1013.1,1012.9,1013.3,65.2,16631.25,11419.375,0
16,13.48235294,10,0,330,5.7,1016.266667,1015.5,1016.9,72.22352941,15730.58824,12512.35294,0
16,12.675,10.6,0,330.625,7.2,1018,1017.5,1018.5,72.66875,17925.625,12356.875,0
15.2,12.72941176,9,0,138.3333333,6.2,1020.366667,1020,1020.6,62.52941176,15654.70588,11630,0
15,13.10666667,11,0,302.6666667,7.2,1020.8,1020.1,1021.5,63.98666667,6102.666667,11096.33333,0
15,12.75,11,3,201.875,7.2,1019.6,1018.5,1020.2,79.85,5732.5,10853.125,0
16,13.3,10,0.5,338.75,8.2,1017.05,1016.3,1017.8,67.66875,19270.625,12277.8125,0
14.6,13.12,10.8,0,337.3333333,8.2,1016.2,1014.9,1017.2,71.36,4794.666667,11678.66667,0
18,13.6375,10,0,287.8571429,7.7,1014.9,1014.9,1014.9,68.50625,10100.625,11419.375,0
19,14.03529412,6.4,0,229.4117647,5.7,1014.725,1014.4,1015.2,73.29411765,22000,14202.64706,0
17,13.6875,9,0,142.1428571,8.2,1014.466667,1012.7,1015.5,79.69375,20681.25,12590.3125,0
21.4,16.6375,11,0,230.625,10.3,1008.433333,1005.8,1011.2,69.75625,20656.875,11880,0
14,12.6875,12,9.2,321.25,15.4,1007.266667,1003.6,1009.9,86.49375,1628.125,10165.625,0
14,12.13846154,10,4,317.1428571,13.4,1014.75,1014.6,1014.9,80.03846154,15804.28571,10332.14286,0
15,12.48,10,3,325.3333333,6.2,1020,1018.9,1020.7,73.29333333,468,11345.33333,0
15.6,13.0375,8.6,0,210,5.1,1018.8,1016.4,1020.3,67.48125,10964.70588,12512.35294,0
16,13.75,11,2.8,199.4117647,10.8,1009.9,1007.4,1012.2,83.40625,3950,8109.117647,0
17,13.62352941,10,7.9,307.0588235,11.3,1008.266667,1006.7,1009.2,71.30588235,20727.05882,12218.23529,0
19,15.1375,10,0,289.375,10.3,1012.1,1012,1012.3,64.94375,20662.5,13442.5,0
16,14.0125,12,1,311.25,9.3,1014.533333,1013.6,1015.6,79.76875,11363.75,11415.625,0
18,14.6875,10,0,313.75,6.2,1017.7,1017.2,1018.2,72.59375,22000,11106.875,0
18,14.3,11,0,253.125,6.7,1019.066667,1018,1020,66.74375,12530.625,12505,0
16,13.6125,10,0,281.25,4.6,1015.433333,1014.1,1016.7,73.1125,9866.875,11027.8125,0
18,15.3,11,0,234.6666667,8.2,1013.566667,1012.4,1014.3,69,16961.25,11880,0
19.2,16.69333333,12,0,259,6.2,1013.25,1012.1,1014.4,62.48666667,15098,11672,0
22,17.0125,11,0,233.0769231,15.4,1008.8,1006.7,1011.2,67.55,22000,12590.3125,0
17,14.225,11,5.1,333.75,11.8,1017,1014.1,1018.5,65.96875,19280,13527.8125,0
17,13.625,8.6,0,122.5,7.7,1022.4,1022.2,1022.6,64.19375,22000,13606.875,0
18,14.8875,11,0,179.375,5.1,1023.2,1021.9,1024.4,60.38125,17938.75,11027.8125,0
18.6,14.4625,10,0,309.375,8.2,1022.266667,1021.5,1023.5,69.96875,22000,12505,0
20,16.22666667,10,0,310.6666667,7.2,1020.366667,1019.2,1021.1,65.91333333,22000,11466,0
20,16.1625,10.6,0,315,7.7,1019.733333,1018.9,1020.6,66.48125,22000,12788.75,0
16,14.61428571,13,1,341.4285714,9.8,1022.05,1021.7,1022.4,86.27142857,222.8571429,7647.142857,0
17,14.5375,11.8,1,125.625,8.7,1023.4,1021.7,1024.6,64.98125,11264.375,12277.8125,0
17,13.74666667,11,0,332.6666667,9.8,1019.65,1018.7,1020.6,68.92,17692,11763,0
18,14.5875,11,0,327.5,11.3,1017.266667,1016.5,1017.7,67.80625,22000,12902.8125,0
16,13.575,12,5,342.5,11.8,1018.966667,1017.7,1019.9,73.09375,9767.5,10432.1875,0
16,13.475,11,1,321.25,8.7,1021,1020.9,1021.1,72.575,11170.625,11419.375,0
18,14.14666667,11,0,316,9.8,1018.7,1017.7,1019.7,58.86666667,20559.33333,11096.33333,0
19,15.05,11,0,312.5,8.2,1014.966667,1013.6,1016.5,65.59375,15190.625,10057.1875,0
17,14.0625,10,8.9,313.125,12.3,1015.2,1015,1015.4,70.8125,11206.25,11106.875,0
20,15.7375,11,0.1,312.5,11.3,1014.8,1013.2,1015.8,65.90625,19287.5,12277.8125,0
18,14.97333333,12.4,4,268.125,10.3,1007.666667,1003.7,1009.7,75.74,16578.75,11557.1875,0
19,15.225,11,2,301.875,9.8,1009.033333,1008,1009.9,67.95,22000,12277.8125,0
18,14.6125,11,6,299.375,8.2,1012.8,1012,1013.5,77.5375,13843.75,10886.25,0
