deceptive,text
truthful,1.1504178 -0.48831785 0.21356733 0.6564386 1.071523 0.9257858 0.7722276 1.06139 0.5502295 -0.63587505 0.13641338 0.014583054 -0.57608765 0.022733325 0.2641217 0.733609 0.4358684 1.0030715 0.8045525 -1.0688084 -1.1542037 -0.9220699 0.31954744 -0.52232075 0.8484256 -0.34124422 -0.9377746 -1.0687821 0.4269996 0.26240152 0.6150881 0.32481506 -0.6377923 0.13780262 0.39753488 0.7582326 0.60942066 0.4366651 -0.24190521 0.8807629 0.3214362 -0.79739404 -0.17662282 0.677711 0.2131278 -1.0581396 -1.0478702 0.53904784 0.92165023 0.33548334 -0.29272163 -0.2264423 -0.17557369 -0.076967396 0.037778422 -0.12740763 -0.6616766 1.133854 -0.26274627 0.38794115 0.77889085 0.9272026 0.89039034 0.07040658 0.8528603 -0.6034594 -0.4259847 -0.5895582 -0.2968763 0.64143765 -0.20486155 -0.07391844 -0.6788288 -1.1545267 -0.36501297 -0.9278949 -0.4812332 0.956062 -0.61826366 0.4284499 0.29189736 -0.19185251 -0.29674318 -0.02965702 0.818279 -0.78420323 -0.38923416 0.9326878 0.24484281 0.97734714 0.32642394 -0.29164112 -1.1394063 -0.89036703 -0.5522743 0.31862512 -1.1966314 0.3317105 -0.25297815 -0.8056824 1.1160319 1.0074636 0.6946437 -0.7141521 -0.7667369 1.1493055 -0.7626971 -0.2915013 -0.4334288 -0.6944876 -0.9380971 -0.4004213 0.7530922 -0.04169297 -0.2316762 -0.68820316 -0.86183923 0.1337394 0.38949507 -1.1033405 -0.27193993 0.9399613 -0.4544606 1.2129976 0.72568107 -0.7640508 1.0203818 -1.0004141 -1.1395483 1.0703348 -0.86592525 -0.6422018 0.62446195 0.9911778 0.8677822 -0.12184933 -0.8892402 0.6725962 -0.36289266 -0.55227983 -0.868432 -0.5317077 0.74459296 -0.36405453 0.698925 -0.8124584 0.68754715 0.12232723 -0.8214156 -0.26698393 0.86456335 -0.16689393 -0.8871633 0.3028202 -0.87936014 -0.034682687 -0.5636771 -0.37712628 -0.14123763 0.40890193 -0.5688888 -1.0097916 -0.22664705 -0.52098924 0.08951887 0.93641764 -1.0786886 0.64005756 -1.032021 -0.417436 -0.7473368 0.7790193 -0.6017938 -0.59852093 0.21627265 -0.9592673 -1.0012563 -0.84504557 -0.59726423 -0.37234968 -0.18292658 0.035220787 0.8582623 -0.7844313 0.31804514 -0.8826121 1.1563675 -0.98041475 -0.18470645 0.8048621 -0.60720265 -0.5773606 -0.95860547 -0.59277207 0.76107234 -1.2334445 0.22627074 -0.0145031735 0.7330995 -0.46155012
truthful,1.1523113 -0.49071923 0.21294107 0.6582344 1.0737045 0.92450917 0.7706963 1.0631511 0.55472445 -0.63377327 0.13888697 0.0163961 -0.57329583 0.018925112 0.2623082 0.7341914 0.4359203 1.0073704 0.8096208 -1.0723147 -1.1563264 -0.92544556 0.32090425 -0.5238389 0.84999496 -0.33993134 -0.9379971 -1.0750742 0.4312061 0.260459 0.6163472 0.32382253 -0.636523 0.14089659 0.3976942 0.758269 0.6134209 0.43507808 -0.24363855 0.8822365 0.31828552 -0.796097 -0.17946759 0.672842 0.21009354 -1.0554298 -1.0436856 0.54147875 0.92067146 0.33320034 -0.2910623 -0.22638682 -0.1747638 -0.07728526 0.036138 -0.12657252 -0.65764356 1.1330125 -0.26034406 0.38954127 0.7775684 0.927228 0.88823724 0.06778255 0.85227203 -0.6047996 -0.4276644 -0.5914744 -0.29881203 0.6408218 -0.20651945 -0.07562922 -0.67756563 -1.1526762 -0.36317718 -0.9238713 -0.48388574 0.95425195 -0.6184385 0.42815074 0.2958438 -0.19491224 -0.2933568 -0.029442789 0.8161597 -0.78194225 -0.3911066 0.9308383 0.24676684 0.9752429 0.32416666 -0.28856105 -1.1374058 -0.8903164 -0.5482984 0.31884605 -1.1979611 0.32852095 -0.2503879 -0.80319625 1.1140935 1.0041327 0.6892469 -0.7146933 -0.7665095 1.1476506 -0.76219344 -0.29471633 -0.43314424 -0.68928766 -0.9363598 -0.40177473 0.7488408 -0.040075187 -0.22976038 -0.6861246 -0.8599235 0.13351391 0.3887258 -1.0998735 -0.27177444 0.93903875 -0.4539848 1.2127433 0.7238081 -0.7652895 1.0191743 -0.9988621 -1.141566 1.0681931 -0.8660345 -0.6402605 0.6275727 0.99132144 0.86607885 -0.12260729 -0.8865879 0.674451 -0.36166587 -0.55307275 -0.8693743 -0.527932 0.74628246 -0.36493436 0.6955802 -0.8116308 0.68967515 0.12348953 -0.81791574 -0.2631975 0.8637432 -0.16691045 -0.88633823 0.2977645 -0.87891406 -0.035649903 -0.560907 -0.3745528 -0.14196244 0.40872893 -0.56680703 -1.0048896 -0.22671328 -0.52110523 0.0886744 0.9343732 -1.0750496 0.64266056 -1.0325125 -0.4143262 -0.745679 0.7743901 -0.6011715 -0.5950463 0.21205254 -0.9574699 -1.0021939 -0.8435087 -0.59428704 -0.37031895 -0.18306816 0.03601424 0.8569027 -0.78403217 0.31737518 -0.88116854 1.1525178 -0.9799935 -0.18640406 0.8053502 -0.609569 -0.5743793 -0.9611306 -0.5915763 0.761157 -1.2350279 0.22279136 -0.016233528 0.73330027 -0.46000913
truthful,1.1532464 -0.48956454 0.21223168 0.6596046 1.0737053 0.92648506 0.7724584 1.0632861 0.5540218 -0.63575673 0.13846418 0.013152101 -0.57484007 0.023463435 0.26573196 0.7365225 0.43551657 1.0077739 0.8089139 -1.0724717 -1.1563989 -0.9271315 0.31917134 -0.5246435 0.84882426 -0.34020057 -0.9388537 -1.0722523 0.43005157 0.26088518 0.6175954 0.3243717 -0.6390386 0.14033507 0.3981372 0.7608403 0.61359465 0.43599474 -0.24388465 0.88154393 0.3207598 -0.79910326 -0.17846987 0.6761378 0.2131932 -1.0578144 -1.0484202 0.54329276 0.92558956 0.33778256 -0.29244378 -0.22549652 -0.17613772 -0.07580019 0.037695322 -0.12623416 -0.66228145 1.1393209 -0.25903282 0.38820812 0.7790035 0.92768437 0.89018214 0.07141591 0.854906 -0.6051357 -0.42470342 -0.5923954 -0.2994218 0.6420011 -0.20715183 -0.07441475 -0.6806596 -1.1531264 -0.36273208 -0.9284825 -0.482378 0.9593292 -0.62152165 0.42845798 0.29206383 -0.19257127 -0.29357445 -0.025910793 0.81678283 -0.78641343 -0.38938725 0.9356352 0.24799387 0.97857 0.32506037 -0.29104227 -1.1407932 -0.8931448 -0.5494596 0.31950098 -1.1967748 0.3325576 -0.25343868 -0.802304 1.115258 1.0045187 0.6935668 -0.7156782 -0.7706824 1.1521953 -0.76464456 -0.29384667 -0.4344881 -0.69206136 -0.9357903 -0.40472335 0.7492612 -0.044228528 -0.22713354 -0.68707377 -0.8629551 0.13203324 0.39079976 -1.1014951 -0.27348056 0.9401781 -0.459677 1.2136104 0.7265 -0.7653781 1.0205877 -1.0002954 -1.1411288 1.0723362 -0.86687243 -0.64128274 0.6260496 0.9884712 0.86933565 -0.121674486 -0.8877992 0.6718274 -0.36464345 -0.55564433 -0.86751705 -0.5302701 0.7465887 -0.3661731 0.69656277 -0.8142896 0.6903067 0.124678984 -0.81987303 -0.26610523 0.8624521 -0.16544984 -0.88792914 0.29886055 -0.87993366 -0.035129186 -0.56508213 -0.3755948 -0.14426813 0.40686274 -0.5702435 -1.0100207 -0.22740799 -0.5209349 0.092303514 0.93608636 -1.0817786 0.6414909 -1.0340842 -0.41501322 -0.7501654 0.7774814 -0.6040808 -0.59997433 0.21315104 -0.96045476 -1.0024617 -0.8431417 -0.5997771 -0.3736604 -0.18316028 0.039091695 0.8575143 -0.78907096 0.31586576 -0.88440734 1.1561625 -0.9785022 -0.1824742 0.8090231 -0.6080635 -0.5779612 -0.9589575 -0.5960026 0.7593637 -1.235889 0.22336227 -0.016996847 0.73154503 -0.46083444
truthful,1.1536376 -0.48748228 0.21607341 0.6594174 1.0712398 0.92798615 0.7741506 1.0618525 0.5530861 -0.63491595 0.13573554 0.017669441 -0.5751941 0.02113684 0.26171082 0.73693573 0.43710312 1.0059093 0.8069948 -1.0720059 -1.155459 -0.9253857 0.31974757 -0.5246461 0.8467612 -0.34049886 -0.93867415 -1.0749768 0.4324432 0.2626188 0.61586255 0.32438022 -0.6356568 0.13932924 0.3967804 0.75879383 0.6104362 0.43500924 -0.24516585 0.8814752 0.32065472 -0.7958532 -0.17867246 0.6772548 0.21271533 -1.0594084 -1.0480989 0.5418703 0.92359936 0.33619812 -0.28819212 -0.22367978 -0.17846692 -0.07872722 0.034073707 -0.122861646 -0.6589319 1.134943 -0.2583106 0.3866651 0.77684945 0.928777 0.88828516 0.0697778 0.85508376 -0.6046185 -0.426947 -0.59038264 -0.2995421 0.64234185 -0.20519562 -0.07612036 -0.6777904 -1.1529824 -0.3602135 -0.9250307 -0.48364297 0.95932907 -0.61960423 0.42870548 0.29498973 -0.19525017 -0.2958052 -0.026978826 0.81597084 -0.78296626 -0.38905364 0.93132704 0.24893333 0.97515506 0.3252025 -0.29172838 -1.1404866 -0.8906828 -0.5490885 0.32161152 -1.1971744 0.3317613 -0.25079566 -0.80525863 1.1139911 1.006254 0.69069445 -0.7174605 -0.7695736 1.1506277 -0.7607471 -0.29307353 -0.43385458 -0.6914858 -0.93919325 -0.40293658 0.7493196 -0.041726984 -0.23166601 -0.6897299 -0.8617678 0.13430685 0.38984936 -1.0998365 -0.27209362 0.9392379 -0.4586576 1.214311 0.7266767 -0.76431453 1.0181986 -0.9997174 -1.1421435 1.068172 -0.8627147 -0.6432198 0.62629676 0.99088943 0.8681724 -0.119573876 -0.88608867 0.67322373 -0.36511216 -0.5504992 -0.8680188 -0.52903044 0.74649763 -0.3646307 0.6955572 -0.81195194 0.6881598 0.12249077 -0.8188647 -0.26663283 0.86228025 -0.1668592 -0.88940954 0.30134088 -0.88060284 -0.031305116 -0.5622753 -0.37425917 -0.14058757 0.40774152 -0.57019204 -1.0089455 -0.22603053 -0.52097 0.0914699 0.9310579 -1.0768783 0.6430486 -1.0325918 -0.41664106 -0.7463579 0.77818376 -0.60431355 -0.5984467 0.21290825 -0.9573087 -1.0013522 -0.84309566 -0.5988494 -0.37321588 -0.18162954 0.03601535 0.8551998 -0.7874228 0.31635487 -0.8860231 1.1541407 -0.97757834 -0.18265918 0.8067197 -0.6075412 -0.57462263 -0.9619802 -0.59543675 0.762395 -1.2348832 0.22673576 -0.017105583 0.7335194 -0.4631644
truthful,1.154837 -0.49001828 0.21167912 0.6579528 1.0717565 0.9277347 0.7696864 1.0630698 0.5517883 -0.6347903 0.13505225 0.015109488 -0.5732074 0.021662675 0.26446405 0.7339452 0.4380479 1.0049717 0.80658 -1.0707566 -1.155867 -0.9222874 0.32300076 -0.520014 0.8500961 -0.33894205 -0.93950754 -1.0744112 0.42996985 0.26136878 0.6142314 0.3252608 -0.63823515 0.13827777 0.3978768 0.7586633 0.6134627 0.43528807 -0.24222279 0.8825839 0.32266775 -0.7965581 -0.17994198 0.6755156 0.20897214 -1.0565344 -1.047298 0.53787947 0.9245799 0.33567902 -0.29287493 -0.22429737 -0.17673351 -0.077496625 0.034501027 -0.1235927 -0.657959 1.1375086 -0.26242915 0.38661918 0.7794969 0.92932355 0.8905032 0.0714306 0.85269487 -0.6026288 -0.4249657 -0.58792037 -0.30059803 0.6403232 -0.20719196 -0.07533333 -0.67923474 -1.1511221 -0.36314908 -0.9255137 -0.48343465 0.95794725 -0.62020975 0.4286888 0.2933077 -0.19393389 -0.29667744 -0.029182952 0.8151398 -0.7826158 -0.38948056 0.9329937 0.24517189 0.97418493 0.32702094 -0.28901777 -1.1427842 -0.8918596 -0.55141133 0.3200588 -1.1972858 0.33176938 -0.2510559 -0.8052317 1.117923 1.0069898 0.69131684 -0.7128219 -0.7673546 1.1492401 -0.76321083 -0.29565942 -0.42987853 -0.69287163 -0.9367755 -0.4048286 0.75094694 -0.04306644 -0.23042229 -0.68563145 -0.86163217 0.13360108 0.38982493 -1.0993603 -0.27217156 0.940146 -0.4544078 1.2126335 0.7248154 -0.7645446 1.0187675 -1.0009398 -1.1416994 1.0726022 -0.86438644 -0.6435736 0.6258532 0.99212295 0.8715123 -0.121838346 -0.884894 0.6743511 -0.36404505 -0.5544252 -0.8694723 -0.5304542 0.7425284 -0.36510968 0.69894826 -0.8121744 0.6917338 0.12453966 -0.82148135 -0.26337564 0.8639128 -0.16329303 -0.8869218 0.30212647 -0.8780843 -0.035488904 -0.5609749 -0.37681895 -0.14182395 0.40638775 -0.56875014 -1.0091821 -0.22649823 -0.5223251 0.09037254 0.9325309 -1.0773206 0.6396743 -1.0310893 -0.41799802 -0.7496138 0.7760147 -0.6034777 -0.5961037 0.21257515 -0.9571473 -1.0014958 -0.8442469 -0.5980712 -0.3735319 -0.18187544 0.03698651 0.8550377 -0.7838565 0.31509465 -0.88398045 1.1553556 -0.9771842 -0.18437754 0.80643475 -0.6095343 -0.5769212 -0.9615832 -0.59316754 0.76164895 -1.234346 0.22500446 -0.014908652 0.7316408 -0.46006513
truthful,1.1544708 -0.4862849 0.21519989 0.6575534 1.0697074 0.92561674 0.7720076 1.0607148 0.5549322 -0.63509226 0.13711068 0.012915664 -0.5745235 0.018728621 0.26496673 0.73475397 0.43743002 1.0063512 0.8085834 -1.0743753 -1.1546236 -0.92460084 0.31981912 -0.5236554 0.8487993 -0.3412017 -0.9378845 -1.0732751 0.4320036 0.26376048 0.61625206 0.32267827 -0.63596034 0.13724527 0.39604077 0.7558786 0.6103233 0.43501416 -0.24436703 0.88344836 0.3220516 -0.79784775 -0.17931834 0.6758177 0.2125186 -1.0577389 -1.0479287 0.5421459 0.92183805 0.3351968 -0.29185238 -0.22245345 -0.17891993 -0.077630356 0.03575481 -0.12282113 -0.6616005 1.1360751 -0.2631698 0.38797274 0.7794366 0.92897713 0.891529 0.067175284 0.85397434 -0.60478175 -0.42513585 -0.5894587 -0.29901585 0.63918275 -0.20533578 -0.07608977 -0.68207777 -1.1513135 -0.36102772 -0.9254802 -0.48381406 0.95759064 -0.62073225 0.4273097 0.291623 -0.19307064 -0.29409206 -0.028338596 0.8184099 -0.78331375 -0.389623 0.9319648 0.2458372 0.97741455 0.32463297 -0.29066786 -1.1405014 -0.8928881 -0.54949373 0.31894794 -1.198953 0.33268762 -0.251293 -0.8010053 1.116734 1.0055294 0.6909142 -0.71443975 -0.7662819 1.1509845 -0.7613376 -0.29157257 -0.43151036 -0.6902544 -0.93903905 -0.40147868 0.75218517 -0.043810185 -0.23025723 -0.68941754 -0.8612912 0.13096637 0.39127502 -1.0991063 -0.27474353 0.9404472 -0.45798331 1.215148 0.72562915 -0.76402307 1.0186048 -0.9987292 -1.1396977 1.071836 -0.86727023 -0.6438705 0.6257273 0.9930925 0.86933804 -0.12274903 -0.88800323 0.67489004 -0.3637179 -0.5520969 -0.869913 -0.53114074 0.7456679 -0.36387557 0.69595027 -0.81538516 0.69194347 0.12069497 -0.8185605 -0.26602468 0.8625778 -0.16587618 -0.8887001 0.30091086 -0.8811278 -0.034992695 -0.5627574 -0.3778627 -0.14470308 0.40840122 -0.56867886 -1.0096376 -0.22380324 -0.5225579 0.09297965 0.9344457 -1.077687 0.63957167 -1.0334315 -0.41640696 -0.7460318 0.7780335 -0.6026906 -0.59947777 0.21482982 -0.9569846 -1.000095 -0.8452351 -0.5980398 -0.37108836 -0.1816545 0.036695257 0.85807455 -0.7869278 0.3186677 -0.8822711 1.1549057 -0.9779359 -0.18238106 0.80916905 -0.6061739 -0.5769642 -0.96111137 -0.5933466 0.76098186 -1.2346252 0.22244006 -0.012977466 0.7318209 -0.46488133
truthful,1.1538432 -0.48762983 0.21672894 0.6592218 1.0754248 0.925797 0.77323955 1.0668257 0.55419284 -0.636276 0.1361247 0.015286695 -0.5737598 0.021855656 0.26423135 0.7367034 0.4386489 1.0070114 0.80832696 -1.074701 -1.1550357 -0.9283505 0.3230296 -0.52557963 0.8516084 -0.34011617 -0.9418114 -1.0738224 0.43075427 0.26138765 0.6183667 0.32345486 -0.6367385 0.13963583 0.3997007 0.75589633 0.60820264 0.4352032 -0.24128972 0.8827502 0.31889787 -0.7966858 -0.17912443 0.6731568 0.21167688 -1.059074 -1.0432662 0.53738356 0.9246469 0.33694336 -0.29256034 -0.2237896 -0.17523819 -0.07830385 0.0332082 -0.1264453 -0.65893054 1.1351842 -0.26053908 0.38901332 0.77461666 0.9289344 0.88631654 0.06733828 0.851791 -0.60529965 -0.42730007 -0.58762866 -0.30079877 0.6392218 -0.20525476 -0.076400824 -0.678932 -1.1535381 -0.36207938 -0.9287536 -0.48378357 0.9549478 -0.6192401 0.42818856 0.29118156 -0.19249228 -0.29738998 -0.026774846 0.8162399 -0.78423554 -0.39007825 0.9339297 0.24737543 0.9762679 0.32869866 -0.29355642 -1.1379613 -0.8937592 -0.54950523 0.31975165 -1.1975698 0.331968 -0.25060916 -0.80264926 1.1138787 1.006581 0.6904708 -0.71652395 -0.7669095 1.149057 -0.7595499 -0.29487842 -0.43198666 -0.6942112 -0.9358286 -0.40473294 0.75034577 -0.04222296 -0.23159103 -0.68632734 -0.8606208 0.13456476 0.38968927 -1.1023537 -0.27179748 0.9424364 -0.45447928 1.2106509 0.7253343 -0.7652433 1.0204616 -1.0011387 -1.1431099 1.0700116 -0.8635499 -0.6405712 0.6235891 0.99157226 0.8710469 -0.11885445 -0.8878265 0.6710744 -0.3628734 -0.5528655 -0.8694338 -0.5288614 0.7459238 -0.3644899 0.6959695 -0.81361556 0.6881044 0.12469787 -0.8198962 -0.2648756 0.8599065 -0.16364513 -0.88946754 0.2981989 -0.8814729 -0.033620335 -0.56545156 -0.37444937 -0.1424122 0.40642482 -0.56648505 -1.0077661 -0.22414793 -0.5189215 0.09130167 0.9309563 -1.07622 0.6429583 -1.0312638 -0.41707197 -0.74716896 0.7758984 -0.6025732 -0.59895 0.21619783 -0.9591633 -1.0024886 -0.842001 -0.59841645 -0.37092155 -0.18059132 0.03703271 0.8567319 -0.7838567 0.31693006 -0.88253653 1.1531315 -0.97718996 -0.18289097 0.8051628 -0.6068776 -0.5752912 -0.95724577 -0.59447455 0.76125145 -1.2359334 0.22313945 -0.014072588 0.7299374 -0.4634638
truthful,1.1503743 -0.48877826 0.21570243 0.65720785 1.0691718 0.9267851 0.7693748 1.0607278 0.554913 -0.63215137 0.13655041 0.01742675 -0.57438934 0.019170424 0.26489997 0.73450154 0.43471292 1.0020438 0.80709755 -1.0709243 -1.1510159 -0.9232898 0.31881022 -0.52164257 0.8488173 -0.34122524 -0.941042 -1.0704024 0.42932028 0.26348493 0.6137943 0.32140982 -0.63752896 0.13849251 0.39588004 0.75444525 0.6107322 0.4374987 -0.24279103 0.8799285 0.32157287 -0.795076 -0.17954093 0.675205 0.21099617 -1.0546021 -1.0444701 0.5381111 0.9197197 0.33543316 -0.29076263 -0.224601 -0.17591038 -0.07648937 0.03735272 -0.12632616 -0.658053 1.1320769 -0.259119 0.38930798 0.77756715 0.92450815 0.8884734 0.06825099 0.85306424 -0.6039331 -0.42474845 -0.5882079 -0.29917413 0.6397077 -0.20220457 -0.075925685 -0.6789686 -1.150098 -0.36502987 -0.92873335 -0.48288807 0.95746595 -0.61863583 0.42827898 0.29367417 -0.19179249 -0.29688 -0.029307814 0.81361204 -0.7819916 -0.387588 0.9317036 0.24567294 0.97765326 0.32737225 -0.29252684 -1.1425275 -0.89260775 -0.5488817 0.31879008 -1.1957362 0.3294206 -0.25351304 -0.801763 1.1175005 1.0035878 0.69138396 -0.7131636 -0.76959324 1.1489897 -0.7632227 -0.29204217 -0.4297906 -0.69321096 -0.93923867 -0.40336722 0.7494085 -0.04182262 -0.22970696 -0.6868638 -0.8634433 0.13214307 0.3909004 -1.1017863 -0.2763978 0.93969184 -0.45465037 1.2148207 0.72580105 -0.7632905 1.0186642 -1.0011533 -1.1389375 1.0670347 -0.8622606 -0.6397733 0.62539047 0.98691845 0.8690275 -0.118531 -0.8844618 0.6697464 -0.35981143 -0.54978687 -0.8659452 -0.5262141 0.744761 -0.3616618 0.6981268 -0.8106554 0.6880009 0.12082758 -0.8206374 -0.26288763 0.86291665 -0.16593052 -0.88835603 0.30205083 -0.8802936 -0.035327278 -0.56468153 -0.3761295 -0.1408446 0.40406036 -0.56614107 -1.0092158 -0.22764592 -0.520879 0.08940285 0.931457 -1.0763907 0.643592 -1.0312183 -0.41353184 -0.7495765 0.7755999 -0.600938 -0.5997672 0.21322472 -0.9553062 -1.0032072 -0.8428279 -0.59583706 -0.37128586 -0.1804914 0.03753078 0.8580366 -0.7847232 0.31602404 -0.88625234 1.1550344 -0.98094136 -0.18219687 0.8074636 -0.6103104 -0.5773996 -0.9586755 -0.59622824 0.7606101 -1.2365828 0.226182 -0.016077755 0.734164 -0.46273735
truthful,1.1513602 -0.4895168 0.21407562 0.6605411 1.0742134 0.92696446 0.77202606 1.0661509 0.5554106 -0.6349951 0.1366837 0.016736673 -0.5735852 0.020636542 0.26144212 0.7359709 0.43838066 1.0058593 0.8081177 -1.0728918 -1.1545829 -0.9259853 0.3220154 -0.52465516 0.85052824 -0.33897477 -0.93768036 -1.0736684 0.43236837 0.26418978 0.617945 0.3235083 -0.6390282 0.1402259 0.3978951 0.7562427 0.6136171 0.43876973 -0.24158375 0.8807925 0.32222766 -0.79616034 -0.17762986 0.6745012 0.2116998 -1.0607282 -1.0454776 0.54074454 0.9223082 0.3357392 -0.28897384 -0.22585854 -0.17549771 -0.07754284 0.03765574 -0.12728013 -0.66126263 1.1368811 -0.26098743 0.389653 0.7773265 0.9286864 0.8895313 0.06744792 0.8570421 -0.605823 -0.427482 -0.59068745 -0.30106312 0.6413208 -0.20625754 -0.076326884 -0.6820666 -1.1518874 -0.36463058 -0.92639726 -0.48182106 0.9581498 -0.62166566 0.43003026 0.29184005 -0.19330427 -0.29710412 -0.027297646 0.81478906 -0.78374547 -0.39006916 0.93388253 0.24663752 0.9788058 0.32774317 -0.29015684 -1.1431816 -0.8944815 -0.5517061 0.32034692 -1.1973573 0.33212322 -0.2532547 -0.80424917 1.1172445 1.0075756 0.69397455 -0.71794385 -0.76901764 1.1479402 -0.7621326 -0.29494146 -0.4314753 -0.69223464 -0.9371061 -0.40352502 0.7527419 -0.042374916 -0.22744766 -0.6893385 -0.86049354 0.13164125 0.39383808 -1.1025676 -0.27476424 0.94412124 -0.45571572 1.2131445 0.72637844 -0.76528287 1.0229142 -1.00254 -1.1421921 1.0726757 -0.86561394 -0.642183 0.62810117 0.99141264 0.8673741 -0.12152282 -0.88905174 0.67464465 -0.36085317 -0.5515334 -0.8679258 -0.53028655 0.7470887 -0.36305007 0.6962852 -0.8106152 0.69001293 0.12325584 -0.81923044 -0.2642071 0.8619577 -0.16542487 -0.8868309 0.29909128 -0.8786983 -0.032734208 -0.56549567 -0.37920982 -0.14304097 0.40637508 -0.5701505 -1.0089911 -0.22415793 -0.5205947 0.091410905 0.93657607 -1.0809664 0.64092535 -1.0343659 -0.41652808 -0.7490183 0.7758964 -0.60402536 -0.5999854 0.21363324 -0.95930576 -1.0015687 -0.8473648 -0.5978866 -0.37291464 -0.18027627 0.03869449 0.8569914 -0.7882506 0.31773135 -0.88602316 1.1545073 -0.9796933 -0.18665351 0.80674773 -0.60735744 -0.5780144 -0.95893276 -0.59694284 0.7621157 -1.2344844 0.22505869 -0.012971197 0.7350744 -0.46426997
truthful,1.1521139 -0.48942813 0.21659176 0.6622012 1.0746762 0.9249508 0.77049255 1.0631409 0.55252 -0.63659704 0.13822275 0.015414114 -0.57511944 0.019808087 0.2615094 0.73834354 0.43777466 1.0068245 0.8105773 -1.0754225 -1.1532418 -0.92561716 0.3211761 -0.5209773 0.8473905 -0.34216768 -0.9382653 -1.0747311 0.42922488 0.26242268 0.61701334 0.3218314 -0.63869405 0.13907646 0.3999431 0.7599011 0.61406595 0.43871742 -0.24395539 0.8821819 0.32259527 -0.79967874 -0.1798779 0.67699325 0.21040604 -1.0592394 -1.0483083 0.54321057 0.9264432 0.3339913 -0.29085857 -0.22555377 -0.17956312 -0.07634831 0.033188187 -0.12553221 -0.65997946 1.1377949 -0.26026314 0.38963816 0.77860236 0.9289569 0.89131755 0.069015115 0.8560744 -0.6054693 -0.42687428 -0.5888754 -0.29915985 0.6392204 -0.20725307 -0.071959294 -0.6809746 -1.1530653 -0.3638205 -0.92772985 -0.4815099 0.9592537 -0.61905473 0.42933148 0.29512435 -0.19352226 -0.296293 -0.030531857 0.81605005 -0.78468424 -0.3887445 0.93472534 0.24525899 0.97825426 0.32751903 -0.2939612 -1.1400379 -0.89410967 -0.54978144 0.32256255 -1.1985198 0.33167243 -0.25097468 -0.8028691 1.1190032 1.0084987 0.69375706 -0.7168051 -0.76998943 1.1497988 -0.7624789 -0.2956238 -0.43424734 -0.6933562 -0.9386729 -0.4034133 0.7518192 -0.04228042 -0.22863874 -0.6861613 -0.8638577 0.1320281 0.39410597 -1.1023502 -0.27209505 0.9451068 -0.45723495 1.2135048 0.72968954 -0.7659325 1.0225343 -0.99915653 -1.1447985 1.0700322 -0.86772174 -0.6405362 0.6269734 0.9908982 0.86887306 -0.12334805 -0.8905924 0.6740173 -0.36188802 -0.5529899 -0.86784095 -0.53141576 0.7458986 -0.3620396 0.6976981 -0.8113282 0.6883292 0.124830045 -0.81996924 -0.26671472 0.8643149 -0.16533637 -0.88702065 0.3030173 -0.88087606 -0.03151334 -0.56470937 -0.37480795 -0.14306888 0.4062333 -0.56909794 -1.0097774 -0.22807704 -0.5224148 0.08926186 0.93423927 -1.0801464 0.640324 -1.0324147 -0.4173651 -0.7460405 0.77689904 -0.6008713 -0.5973654 0.21512479 -0.9576256 -1.0031995 -0.8439401 -0.5971554 -0.3706974 -0.18444474 0.038099337 0.85863245 -0.78636044 0.3188004 -0.8832458 1.1566309 -0.98099834 -0.1836147 0.80880207 -0.61012006 -0.57696784 -0.9623314 -0.59221584 0.7632575 -1.2381095 0.22488979 -0.013041447 0.7320427 -0.46118546
